iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.39981324691,0.40131495046,0.400545898522,0.273666666667,0.254,0.269333333333,0.128848885004
100,0.39061363769,0.386436345439,0.392379600965,0.348333333333,0.344,0.312666666667,12.575621073
200,0.386449285279,0.381036334946,0.391686554539,0.395333333333,0.418,0.382,24.542356108
300,0.385280986662,0.37450467038,0.388907476366,0.416,0.422,0.408666666667,36.551638865
400,0.383803076318,0.375233104703,0.386619706492,0.410333333333,0.432,0.396666666667,48.742248495
500,0.368222306903,0.362618405785,0.372607946182,0.397,0.426,0.394666666667,60.793137541
600,0.344618298055,0.339128056152,0.351170802468,0.455666666667,0.48,0.445333333333,72.045865437
700,0.33446539811,0.334877475452,0.344453226804,0.470333333333,0.488,0.452,83.573388974
800,0.355161771283,0.343421948103,0.363533806341,0.391333333333,0.4,0.377333333333,95.417259909
900,0.352704849275,0.346719938184,0.361423809209,0.443666666667,0.462,0.425333333333,107.884135592
1000,0.346329052638,0.342454983298,0.357942069586,0.472333333333,0.506,0.452,120.722218483
1100,0.34942934096,0.341206146976,0.359119081005,0.391333333333,0.4,0.368666666667,133.191161922
1200,0.365304395547,0.358307464971,0.378371340989,0.463,0.484,0.434,145.835895042
1300,0.374090415428,0.361011819295,0.38681436845,0.433666666667,0.444,0.410666666667,158.907284217
1400,0.394141936545,0.374693394006,0.403683025267,0.408666666667,0.436,0.398666666667,172.438261376
1500,0.395844159349,0.384884614051,0.409184179287,0.360333333333,0.374,0.334666666667,185.151467727
1600,0.365958446819,0.365464121811,0.381435784921,0.384666666667,0.394,0.359333333333,197.706281306
1700,0.361454351751,0.347335796054,0.371703053451,0.454666666667,0.494,0.433333333333,210.800719945
1800,0.365673552759,0.353234491518,0.380373163873,0.452333333333,0.492,0.424666666667,223.455088611
1900,0.367883597722,0.358824648644,0.37867101665,0.411,0.426,0.398666666667,236.639894
2000,0.360926914377,0.353027615793,0.370628933373,0.411666666667,0.422,0.398666666667,249.271377155
2100,0.352309302214,0.35577651379,0.363125813147,0.432333333333,0.424,0.412,261.7631899
2200,0.362309722829,0.361508548918,0.373631871042,0.434,0.432,0.400666666667,274.536855666
2300,0.362512906332,0.363874309697,0.375128017592,0.428333333333,0.44,0.418,287.01718951
2400,0.364438644624,0.362530003121,0.371916849065,0.406666666667,0.408,0.402,299.451598252
2500,0.350735290402,0.351534660795,0.354818531266,0.442333333333,0.432,0.442666666667,312.081009308
2600,0.358490473703,0.353995648401,0.364845836868,0.412333333333,0.432,0.41,324.618335501
2700,0.361915170298,0.351301121826,0.372908427439,0.353666666667,0.376,0.342,337.21621987
2800,0.355677390381,0.35519481275,0.363580181322,0.41,0.37,0.391333333333,349.596079311
2900,0.350009698611,0.33861338764,0.358123501395,0.415333333333,0.44,0.390666666667,362.241542896
3000,0.369311244257,0.34771644885,0.372397596643,0.359,0.39,0.351333333333,374.601635851
3100,0.356148870568,0.350956300747,0.35842852853,0.427333333333,0.436,0.42,386.781564599
3200,0.349439587448,0.345574865171,0.353306757318,0.372,0.386,0.360666666667,398.691094748
3300,0.340064322744,0.335113579763,0.348618568027,0.416333333333,0.424,0.394,409.908251709
3400,0.343846965976,0.339422170049,0.347129369225,0.381666666667,0.398,0.375333333333,421.872436231
3500,0.346341600911,0.351581833771,0.352495689115,0.299333333333,0.296,0.282666666667,434.025242037
3600,0.346201995632,0.336086126954,0.354258401894,0.350333333333,0.378,0.326,446.641283428
3700,0.354357349251,0.352787208921,0.360839513836,0.322666666667,0.332,0.302666666667,458.684520534
3800,0.357477643613,0.359017362847,0.360815151487,0.287333333333,0.29,0.281333333333,471.379381022
3900,0.345716132661,0.352636769587,0.351722844489,0.339666666667,0.322,0.333333333333,484.556704734
4000,0.343782889627,0.344667908913,0.350217448433,0.337666666667,0.336,0.318,497.004373712
4100,0.352641234682,0.356683196181,0.360304553151,0.424333333333,0.452,0.414666666667,509.506401561
4200,0.356835064579,0.367874011238,0.366149923697,0.326666666667,0.296,0.297333333333,522.493437225
4300,0.349580929502,0.343538475957,0.36122771943,0.407666666667,0.428,0.377333333333,535.140635918
4400,0.344460265066,0.343823182661,0.361911443255,0.413,0.42,0.374666666667,547.916325966
4500,0.3426446174,0.34376029965,0.356625047256,0.407666666667,0.404,0.382666666667,560.820606929
4600,0.351688086049,0.345771367162,0.362715523997,0.412,0.432,0.388,575.02119502
4700,0.358186084791,0.353523038841,0.373509564859,0.387,0.424,0.365333333333,588.16280044
4800,0.361871523765,0.36396841051,0.372924017647,0.346,0.346,0.320666666667,600.553867788
4900,0.354397948713,0.360716022608,0.364771489214,0.331,0.334,0.298666666667,613.607978562
5000,0.345417546803,0.35048862257,0.353087963244,0.411666666667,0.418,0.396,627.540928737
5100,0.346992668812,0.354320542002,0.359867921617,0.417666666667,0.424,0.420666666667,640.023247766
5200,0.354676558038,0.365258028395,0.367246395051,0.362333333333,0.352,0.346666666667,652.962678533
5300,0.350944975926,0.360032532681,0.359476755271,0.353,0.336,0.341333333333,665.842112105
5400,0.349227184026,0.359640822225,0.358947833956,0.351,0.326,0.335333333333,679.341905092
5500,0.347714671357,0.35321337315,0.354160666291,0.371666666667,0.364,0.364666666667,691.87067979
5600,0.352291750886,0.3525937416,0.362505183582,0.329,0.334,0.311333333333,703.460426285
5700,0.340037987699,0.343860765095,0.349684101503,0.332,0.34,0.312666666667,715.349949335
5800,0.341379531683,0.341958542346,0.34894611686,0.334666666667,0.342,0.316666666667,728.0626425
5900,0.34548561696,0.351618889465,0.352519486722,0.333666666667,0.33,0.32,740.631553458
6000,0.34711166227,0.349791457962,0.35656415459,0.337666666667,0.34,0.306666666667,753.399919074
6100,0.342202748367,0.348251951385,0.35388887845,0.344333333333,0.346,0.318,766.597717234
6200,0.342074133878,0.346834229516,0.353801589146,0.343333333333,0.35,0.32,779.452745497
6300,0.339078296681,0.343288486108,0.35640633771,0.362666666667,0.366,0.332666666667,792.581902922
6400,0.346858538003,0.349260381395,0.363607120978,0.427,0.444,0.404,805.166306607
6500,0.344787079358,0.34613628322,0.359733970469,0.448333333333,0.474,0.416666666667,817.297261163
6600,0.347499651088,0.348457124379,0.358755295418,0.449,0.458,0.432,828.976641958
6700,0.350104849216,0.353295166294,0.365442143652,0.434333333333,0.47,0.417333333333,840.982019531
6800,0.349960813727,0.347648958192,0.360329866842,0.431,0.45,0.410666666667,854.65354809
6900,0.350282564635,0.352499548316,0.361690067111,0.419333333333,0.416,0.4,868.148777334
7000,0.35219463179,0.355194909131,0.361569409774,0.406666666667,0.412,0.394666666667,880.91635045
7100,0.357187414012,0.362720588648,0.365875911418,0.394333333333,0.41,0.378666666667,894.363960172
7200,0.372182798764,0.379044362253,0.384453531128,0.430333333333,0.434,0.411333333333,906.171177311
7300,0.361471880778,0.37178218743,0.373889746509,0.416333333333,0.406,0.396,918.849692926
7400,0.355481081851,0.357748403678,0.367285300074,0.398333333333,0.414,0.388,931.437186389
7500,0.358603498098,0.352665976883,0.373748352904,0.461,0.478,0.44,943.476223202
7600,0.36108064308,0.363163376436,0.367438075177,0.402333333333,0.414,0.397333333333,955.170215741
7700,0.355514608459,0.365572051809,0.371010516007,0.381333333333,0.386,0.36,967.228642166
7800,0.362036690242,0.365975727841,0.3717936354,0.407333333333,0.412,0.397333333333,978.407311849
7900,0.349923511543,0.350482117051,0.358296551409,0.458666666667,0.476,0.442,989.432092869
8000,0.36213352976,0.360911537484,0.372619245296,0.454333333333,0.472,0.438666666667,1000.66348034
8100,0.353623947565,0.361671247266,0.367089661881,0.468,0.476,0.450666666667,1013.68663765
8200,0.346766647173,0.357023069544,0.359058287699,0.470666666667,0.466,0.456,1025.72127585
8300,0.341004791525,0.348201258203,0.348553801174,0.454666666667,0.458,0.442666666667,1038.41628132
8400,0.344432447379,0.352306201764,0.349314554249,0.457333333333,0.462,0.446,1050.96902478
8500,0.347219987629,0.349993312509,0.357790656936,0.465666666667,0.474,0.454,1063.12136006
8600,0.34344682212,0.353193689105,0.355374195049,0.480333333333,0.478,0.464666666667,1076.38873724
8700,0.345823793408,0.357210659912,0.355249315929,0.441666666667,0.45,0.425333333333,1088.57734153
8800,0.350283588303,0.355009583966,0.357124606096,0.454333333333,0.468,0.44,1100.64838503
8900,0.339678362117,0.354284831374,0.35025930999,0.467666666667,0.474,0.449333333333,1113.19578569
9000,0.344150109089,0.354319697325,0.354492386943,0.436666666667,0.44,0.420666666667,1125.25432985
