iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.399404891539,0.3988027661,0.401641669269,0.285333333333,0.282,0.288666666667,0.24771694
100,0.396625048613,0.400877798389,0.397621186987,0.218666666667,0.198,0.214666666667,23.417298235
200,0.395380581692,0.394132210577,0.39595368457,0.227333333333,0.212,0.232666666667,54.944982159
300,0.390248521359,0.391072164337,0.391508597122,0.254666666667,0.234,0.251333333333,79.456572863
400,0.395700971764,0.403540393679,0.396844188306,0.299666666667,0.288,0.296666666667,102.199640725
500,0.401935076992,0.408312607099,0.406458296298,0.268666666667,0.258,0.267333333333,137.836232022
600,0.400983510457,0.399168225705,0.402355708828,0.2,0.204,0.202666666667,171.997229825
700,0.390523560887,0.386587929281,0.391058733995,0.327333333333,0.348,0.332666666667,197.198539292
800,0.382539306351,0.384353129957,0.383273551855,0.329,0.318,0.311333333333,222.859790718
900,0.382615033103,0.382442538616,0.383127107281,0.335666666667,0.314,0.328,255.431777227
1000,0.382991889747,0.383377294333,0.382589705627,0.337333333333,0.318,0.328,278.174846269
1100,0.387578468565,0.389244063115,0.388878190193,0.280666666667,0.28,0.286666666667,302.103439708
1200,0.394434918471,0.397454455338,0.394886969112,0.288666666667,0.292,0.287333333333,325.41835501
1300,0.402597251559,0.398774413542,0.39669773365,0.291666666667,0.294,0.308666666667,350.905515519
1400,0.399415732009,0.400220312192,0.398893098952,0.29,0.258,0.294666666667,375.163329042
1500,0.390282118312,0.39453600146,0.390887826151,0.3,0.278,0.309333333333,399.49593639
1600,0.366740341353,0.368454703411,0.365497362506,0.356333333333,0.358,0.366,422.180193427
1700,0.362423975656,0.368627520533,0.365104476377,0.370333333333,0.338,0.35,445.535618729
1800,0.357353043073,0.364972375885,0.35926693718,0.392666666667,0.36,0.39,470.676973286
1900,0.382710644683,0.388636012214,0.386385152891,0.351333333333,0.35,0.358666666667,495.53289438
2000,0.37733439933,0.382855653746,0.381473871506,0.369666666667,0.37,0.375333333333,519.718263122
2100,0.37862427601,0.387016612335,0.381026796578,0.368666666667,0.352,0.371333333333,544.985504388
2200,0.373155470816,0.378510931855,0.38000042196,0.370666666667,0.344,0.355333333333,569.935765766
2300,0.376463463061,0.379820015407,0.380690137575,0.379666666667,0.368,0.373333333333,594.363263305
2400,0.359312244363,0.36274132301,0.362858898365,0.403333333333,0.386,0.388666666667,622.21914095
2500,0.359899117509,0.366208210437,0.361998780828,0.401666666667,0.384,0.398,647.818586596
2600,0.362292963811,0.35829248641,0.361355641436,0.366,0.368,0.382,673.108919202
2700,0.351081750965,0.34826622457,0.351421465738,0.396333333333,0.406,0.391333333333,699.297165965
2800,0.351665523003,0.347536536284,0.353346449544,0.380666666667,0.396,0.373333333333,724.008154435
2900,0.345120464597,0.348158498823,0.341490462785,0.397666666667,0.386,0.402,748.504956016
3000,0.353950172927,0.356865277943,0.354373298027,0.403,0.394,0.402,772.558668965
3100,0.343797316988,0.343922812603,0.34507933442,0.412333333333,0.412,0.404,799.222920489
3200,0.340702613612,0.341695895384,0.344643334606,0.387666666667,0.402,0.38,826.677495538
3300,0.338076150732,0.341754372983,0.339838914807,0.424666666667,0.434,0.413333333333,849.491084236
3400,0.334846331706,0.341557612086,0.334764044718,0.464,0.448,0.442666666667,872.806118851
3500,0.341710446942,0.340542796132,0.342386526221,0.464333333333,0.452,0.443333333333,896.078606542
3600,0.340563905321,0.339164333336,0.341710671526,0.463666666667,0.458,0.447333333333,922.322336131
3700,0.33271260566,0.333086223204,0.333830473211,0.465333333333,0.45,0.452666666667,948.619151295
3800,0.332721606714,0.33641026177,0.335097552864,0.475333333333,0.452,0.458,973.514245098
3900,0.331356224977,0.329816440618,0.3322768677,0.423666666667,0.43,0.436666666667,999.33883072
4000,0.334989288313,0.337189565816,0.336352225726,0.421,0.412,0.429333333333,1023.34815969
4100,0.322389838668,0.326823602362,0.326984786476,0.43,0.414,0.451333333333,1046.89911788
4200,0.324920470252,0.330849181139,0.327085897633,0.427,0.396,0.442666666667,1071.34390251
4300,0.332179301137,0.337045946761,0.334203920011,0.428333333333,0.422,0.430666666667,1095.06246392
4400,0.3348916546,0.337549888896,0.336971044252,0.457333333333,0.444,0.442666666667,1119.26151323
4500,0.340789728653,0.34680157903,0.342513696876,0.396,0.374,0.408,1142.65665999
4600,0.342746165007,0.352848327966,0.345585162872,0.398333333333,0.378,0.400666666667,1165.40741614
4700,0.338053784628,0.346988332927,0.338115580542,0.425666666667,0.414,0.432,1188.983998
4800,0.336807399791,0.340881025458,0.340177723101,0.428,0.392,0.418666666667,1214.73356027
4900,0.336183143956,0.334708178271,0.34258497936,0.428,0.452,0.421333333333,1240.69081384
5000,0.341469926052,0.340390148344,0.34309559007,0.440666666667,0.444,0.445333333333,1268.21909432
5100,0.329033206457,0.332596596135,0.334387271908,0.422666666667,0.442,0.426666666667,1294.766973
5200,0.324285183371,0.328381456772,0.328436321862,0.486333333333,0.454,0.482666666667,1317.9638803
5300,0.322905815845,0.324718936247,0.327452786973,0.418,0.424,0.427333333333,1348.08737492
5400,0.331346674914,0.335632920208,0.337733312277,0.473,0.482,0.452,1372.09779822
5500,0.321280376609,0.326926694504,0.32862465379,0.403333333333,0.422,0.394,1393.37378141
5600,0.323515706315,0.323566088314,0.32882204893,0.491333333333,0.506,0.472,1417.58184405
5700,0.333701223965,0.334352581754,0.338604151387,0.417,0.416,0.410666666667,1440.88068707
5800,0.327962835531,0.329620362134,0.332429068621,0.397666666667,0.424,0.394,1464.92554708
5900,0.324736399049,0.33030008259,0.327221894831,0.407,0.406,0.408,1488.22362052
6000,0.321536053092,0.324822846447,0.322343357784,0.402,0.392,0.414666666667,1510.83600127
6100,0.318590260979,0.324282964317,0.320682977975,0.492333333333,0.454,0.486666666667,1536.46074389
6200,0.323241210269,0.330217974824,0.324334462938,0.388333333333,0.372,0.41,1562.85280086
6300,0.325952262381,0.329672490282,0.327778298274,0.369666666667,0.368,0.383333333333,1586.62189378
