iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.803109521416,0.833301543362,0.80622682867,0.194,0.164,0.191333333333,0.0286613099997
100,0.803348592838,0.834694728975,0.806823116451,0.194333333333,0.164,0.191333333333,2.79449734401
200,0.668586781017,0.66950823166,0.661859603558,0.266333333333,0.254,0.281333333333,5.62662547702
300,0.651344775074,0.656543973238,0.648016008267,0.281333333333,0.272,0.286,8.41171720402
400,0.640516442232,0.647864698578,0.636566695352,0.278666666667,0.274,0.284666666667,11.665052309
500,0.626718618242,0.635734779603,0.621789790263,0.277333333333,0.254,0.288,14.898472759
600,0.615101242769,0.618883837555,0.612093534684,0.284666666667,0.268,0.288666666667,18.148048857
700,0.60639398564,0.607159290943,0.604222208588,0.282333333333,0.28,0.286,21.399685197
800,0.600725779642,0.603595821213,0.599098976705,0.285333333333,0.278,0.285333333333,24.70791093
900,0.590635583005,0.589877756287,0.586706331017,0.294,0.286,0.298,28.025136953
1000,0.5866178808,0.584862765166,0.580325797133,0.301666666667,0.296,0.312666666667,31.299593235
1100,0.583869796081,0.582038417987,0.578139384107,0.299666666667,0.292,0.312,34.6076925461
1200,0.582223436374,0.581471684135,0.577709638071,0.301333333333,0.294,0.312,37.9248269141
1300,0.578188181381,0.574843485591,0.575293316577,0.303666666667,0.298,0.31,41.2226447541
1400,0.560707823503,0.550132635798,0.561396552149,0.313333333333,0.316,0.317333333333,44.554194907
1500,0.557658258502,0.547666189393,0.555652188772,0.319,0.316,0.323333333333,47.8115059141
1600,0.553171549221,0.547840484309,0.553610261342,0.317333333333,0.312,0.324,51.0948866241
1700,0.550831467598,0.547320470337,0.556805170203,0.315333333333,0.314,0.312,54.3890651591
1800,0.531731442839,0.535056842893,0.536007794122,0.318333333333,0.316,0.324,57.652053195
1900,0.525941776476,0.526823495273,0.531705241969,0.322333333333,0.32,0.328,60.979998809
2000,0.51768627003,0.518256594682,0.525690866379,0.332333333333,0.332,0.332666666667,64.344962475
2100,0.513857441367,0.51809278807,0.52477971952,0.336666666667,0.318,0.33,67.842868249
2200,0.507576864706,0.515194925504,0.516690408703,0.338666666667,0.31,0.331333333333,71.142887761
2300,0.503167111909,0.510382214216,0.513082960779,0.337333333333,0.316,0.34,74.435666589
2400,0.498250454948,0.506442526263,0.512060723417,0.342666666667,0.328,0.330666666667,77.777046663
2500,0.49460353926,0.506050556561,0.509675891225,0.337666666667,0.318,0.328666666667,81.0555317701
2600,0.490850594543,0.500265861385,0.50644560073,0.347,0.324,0.334,84.346009757
2700,0.487035441186,0.495549206326,0.508518618382,0.355333333333,0.334,0.336,87.672024322
2800,0.482120551939,0.492715633837,0.502710318727,0.363333333333,0.334,0.34,90.979576472
2900,0.479672266949,0.490311004502,0.500751955473,0.366666666667,0.342,0.342,94.266758863
3000,0.476248660828,0.484937684701,0.498669488617,0.373333333333,0.344,0.343333333333,97.581575406
3100,0.473696482279,0.485385488715,0.497821825901,0.377333333333,0.34,0.348666666667,100.860800075
3200,0.471585338896,0.475522284231,0.498521606153,0.389,0.37,0.354,104.131044996
3300,0.466757715625,0.476079701303,0.492825103556,0.396,0.358,0.364,107.431369496
3400,0.463219582683,0.473060780143,0.490596822204,0.395666666667,0.36,0.358666666667,110.711224691
3500,0.460024496803,0.46900184194,0.4874436567,0.400333333333,0.366,0.361333333333,114.049279141
3600,0.457341925978,0.470282899327,0.485274673534,0.398666666667,0.368,0.363333333333,117.31689809
3700,0.456550453654,0.466811011983,0.483217272051,0.400333333333,0.374,0.368,120.637751962
3800,0.455230488261,0.463817094584,0.4815447012,0.399666666667,0.366,0.366666666667,123.921199831
3900,0.453955566888,0.463385351449,0.48085276959,0.404333333333,0.37,0.373333333333,127.224859046
4000,0.451659205003,0.460419539078,0.479079254764,0.409,0.39,0.38,130.517608635
4100,0.447573673909,0.458128551152,0.471414013903,0.413666666667,0.376,0.384,133.789911032
4200,0.445785707895,0.456388058191,0.469072857477,0.419,0.386,0.384666666667,137.077217467
4300,0.444653108967,0.455173309249,0.470183001923,0.419,0.388,0.382,140.34990387
4400,0.44404440832,0.454488412889,0.469622671269,0.419,0.386,0.378666666667,143.64620428
4500,0.442929243533,0.454292938715,0.468334633471,0.42,0.384,0.384666666667,147.016772286
4600,0.44245665732,0.454093158157,0.468283869369,0.421,0.388,0.386666666667,150.345377257
4700,0.440859232166,0.456134117135,0.467406720678,0.422666666667,0.382,0.384666666667,153.669725448
4800,0.439972795706,0.45465499961,0.467549477371,0.421,0.376,0.382666666667,156.982516513
4900,0.439362402573,0.45454369941,0.467629954055,0.421,0.378,0.378,160.270310855
5000,0.438964817651,0.455089217149,0.467238489879,0.423666666667,0.382,0.377333333333,163.581748835
5100,0.438214412167,0.453907269701,0.464647212917,0.422,0.374,0.377333333333,166.857810641
5200,0.437446282565,0.451983793276,0.464210345242,0.420666666667,0.372,0.382,170.164170893
5300,0.436696526903,0.452429512948,0.464331936882,0.422,0.372,0.379333333333,173.428417601
5400,0.435394873762,0.451301170907,0.46319230785,0.427333333333,0.376,0.382,176.722281664
5500,0.434521993578,0.448235973866,0.461892389567,0.424,0.372,0.384,180.022665813
5600,0.433378858093,0.44807540798,0.460859929926,0.422333333333,0.374,0.384,183.2848499
5700,0.432301174276,0.446698288285,0.460468443259,0.421333333333,0.378,0.382666666667,186.578113865
5800,0.43143732909,0.44514172253,0.459225061651,0.423666666667,0.38,0.392,189.907919828
5900,0.431155152163,0.445764200959,0.458050566464,0.427666666667,0.378,0.392,193.170757352
6000,0.42925027634,0.447179267162,0.456517978292,0.431,0.392,0.385333333333,196.465302114
6100,0.428275506357,0.446047116698,0.456274438104,0.431666666667,0.388,0.391333333333,199.789879829
6200,0.427281376437,0.445592656144,0.455650693321,0.430666666667,0.392,0.386,203.079693327
6300,0.426881145982,0.446395326828,0.454426473862,0.430333333333,0.388,0.388,206.35704895
6400,0.426682538821,0.445810939917,0.454225206183,0.43,0.386,0.388666666667,209.685428742
6500,0.425642681362,0.44565620918,0.452694177892,0.435333333333,0.388,0.387333333333,213.002407448
6600,0.424466010046,0.444105953017,0.452407430112,0.435,0.382,0.390666666667,216.296281384
6700,0.423591967886,0.442319286353,0.452356590297,0.436333333333,0.39,0.396,219.590809942
6800,0.423185143441,0.441419263552,0.452044292961,0.434666666667,0.392,0.394,222.874459694
6900,0.422563605318,0.441605779137,0.451636649897,0.435666666667,0.392,0.394,226.15088614
7000,0.421956629172,0.44098269048,0.451849862604,0.435333333333,0.396,0.396,229.421781733
7100,0.421741268899,0.441129988857,0.4516141665,0.438,0.394,0.394666666667,232.711349511
7200,0.42133573643,0.439298224242,0.451509954461,0.435,0.394,0.396,236.014938814
7300,0.420930212144,0.438835849294,0.452203984166,0.436,0.392,0.390666666667,239.336536978
7400,0.420149250539,0.439322705851,0.450946918635,0.439666666667,0.394,0.397333333333,242.887317381
7500,0.419956813415,0.439574262944,0.44908093801,0.44,0.394,0.406,246.575404139
7600,0.419411769571,0.436306386061,0.448913602154,0.438666666667,0.396,0.404,249.900148172
7700,0.419036638965,0.436465123641,0.448131078751,0.441333333333,0.394,0.401333333333,253.211837012
7800,0.41828676248,0.435669967917,0.447711179249,0.437666666667,0.396,0.400666666667,256.517337615
7900,0.417815655409,0.435134575751,0.447086838227,0.441333333333,0.394,0.399333333333,259.820820226
8000,0.417456509215,0.433581190194,0.447465516139,0.438666666667,0.388,0.401333333333,263.142461848
8100,0.41674950419,0.433680170681,0.447432747095,0.439,0.398,0.398666666667,266.425037427
8200,0.416251885218,0.433723885574,0.44738868688,0.440333333333,0.39,0.396666666667,269.766701163
8300,0.415968872718,0.433834093214,0.445438153637,0.439666666667,0.39,0.401333333333,273.158691372
8400,0.415722830719,0.434155915162,0.445459996798,0.440333333333,0.394,0.400666666667,276.427748734
8500,0.415675617085,0.434054501342,0.445394140358,0.440666666667,0.394,0.402,279.737997972
8600,0.415381757879,0.434346960545,0.445009518374,0.441333333333,0.396,0.399333333333,283.039450773
8700,0.414789076476,0.43428974176,0.44505137247,0.440333333333,0.402,0.401333333333,286.345914141
8800,0.414637961157,0.43381351117,0.445102681602,0.441,0.402,0.400666666667,289.607038281
8900,0.414329379295,0.432781676167,0.445633131719,0.442666666667,0.402,0.402666666667,292.905502837
9000,0.413885988121,0.433219301515,0.445089237407,0.441,0.402,0.4,296.211492913
9100,0.413739540842,0.434442445096,0.445335386956,0.445,0.396,0.401333333333,299.528137012
9200,0.413228244733,0.432557298797,0.445566812512,0.446666666667,0.4,0.401333333333,302.832760973
9300,0.413046671182,0.43275605169,0.445608740147,0.447,0.4,0.4,306.143084481
9400,0.412495894847,0.433262216453,0.445195852212,0.449666666667,0.404,0.404666666667,309.386880427
9500,0.412395962233,0.434129665971,0.445512669857,0.449,0.404,0.402666666667,312.692200878
9600,0.412090838795,0.434052189548,0.44505214453,0.447333333333,0.406,0.402666666667,315.984448357
9700,0.411882171663,0.433845925975,0.444883121046,0.448,0.402,0.404666666667,319.265423147
9800,0.411494420294,0.433365427979,0.444784328113,0.45,0.402,0.401333333333,322.556221138
9900,0.411430348906,0.433291259129,0.444735142315,0.45,0.402,0.401333333333,325.801579557
10000,0.411155582279,0.434104486951,0.445030188941,0.452333333333,0.404,0.401333333333,329.080453809
10100,0.410818115976,0.433150859588,0.444414902189,0.449333333333,0.4,0.4,332.341892417
10200,0.410466103432,0.432406218251,0.444508659863,0.451333333333,0.402,0.402666666667,335.705684335
10300,0.41017209336,0.430419890327,0.443704583118,0.453,0.404,0.401333333333,339.002953437
10400,0.409842727513,0.430918632079,0.443083944207,0.454,0.4,0.403333333333,342.310349537
10500,0.40954882905,0.430923392957,0.443200308088,0.455,0.4,0.402,345.593607783
10600,0.409432163512,0.430963794627,0.443460488535,0.454666666667,0.408,0.402666666667,348.891772089
10700,0.409190441189,0.430510581098,0.44335142087,0.456,0.404,0.404,352.226896368
10800,0.409030778132,0.430076826267,0.443494251166,0.457666666667,0.406,0.403333333333,355.566132454
10900,0.408726985084,0.429432869749,0.443539374052,0.458,0.41,0.404,358.852597018
11000,0.408346391505,0.428670427331,0.442866307775,0.456333333333,0.408,0.403333333333,362.168778897,optimal
0,0.798346498739,0.809438371598,0.797879341507,0.199333333333,0.188,0.200666666667,0.0326466900005
100,0.790070624524,0.80435998762,0.794849077981,0.198,0.188,0.193333333333,3.33626679497
200,0.762486886391,0.774864622203,0.761470360797,0.204333333333,0.196,0.206,6.69362552197
300,0.62712579741,0.640549586284,0.633885823446,0.251333333333,0.23,0.242666666667,9.94576596497
400,0.610433617345,0.622267935282,0.622062329171,0.262,0.252,0.251333333333,13.269706847
500,0.564975479738,0.581789391992,0.573111302629,0.315666666667,0.294,0.304666666667,16.5262850199
600,0.528798889338,0.54820246987,0.536072425811,0.355333333333,0.332,0.347333333333,19.7911863369
700,0.516093463982,0.536217701027,0.521295108101,0.359,0.334,0.355333333333,23.0968655039
800,0.49224278884,0.501821048777,0.498601650896,0.387333333333,0.366,0.380666666667,26.387004932
900,0.479035586271,0.494301358252,0.486289718374,0.400333333333,0.368,0.391333333333,29.687879356
1000,0.465622224196,0.484328012783,0.473924623034,0.418333333333,0.39,0.408,33.038178733
1100,0.45296201175,0.474901344473,0.463396601853,0.419333333333,0.39,0.41,36.501082468
1200,0.436731543961,0.468234405549,0.44227911074,0.440333333333,0.398,0.431333333333,39.858680604
1300,0.425600962583,0.452940442931,0.433653622838,0.440333333333,0.398,0.438,43.140389033
1400,0.41844728845,0.450475084851,0.426463527187,0.454666666667,0.392,0.450666666667,46.471586008
1500,0.407699573746,0.435462914291,0.42414917431,0.463333333333,0.416,0.455333333333,49.770685825
1600,0.399505316088,0.427049130137,0.416403663318,0.475666666667,0.436,0.456,53.121353402
1700,0.388021581489,0.415528521891,0.400502883794,0.491333333333,0.442,0.478,56.408943898
1800,0.380674174805,0.409803262896,0.395661400518,0.501333333333,0.446,0.48,59.712585342
1900,0.378430759406,0.407658579731,0.394877050374,0.501333333333,0.446,0.482,63.024270237
2000,0.37434671352,0.404812616527,0.391557695491,0.503666666667,0.466,0.487333333333,66.2946095819
2100,0.367514178854,0.397282209644,0.3887488309,0.51,0.486,0.486,69.5678431419
2200,0.36455764951,0.399612408726,0.38493078007,0.514,0.486,0.488666666667,72.9451832929
2300,0.363448216489,0.39640038401,0.384692503471,0.514,0.49,0.488,76.2313156069
2400,0.360794260942,0.395574068922,0.382400310748,0.519666666667,0.48,0.498666666667,79.4740788749
2500,0.358769568383,0.393428823604,0.380246492727,0.523333333333,0.482,0.5,82.8031433139
2600,0.356964467186,0.390113658176,0.379972964143,0.526,0.484,0.502666666667,86.1064995149
2700,0.355760382535,0.388590490865,0.379394381707,0.529333333333,0.488,0.502,89.4111613969
2800,0.354872528696,0.388784717212,0.378291060274,0.529333333333,0.486,0.502,92.7224350199
2900,0.352057968135,0.386111189011,0.376853129295,0.535,0.486,0.510666666667,96.0090718399
3000,0.349002109754,0.384886312709,0.375332080195,0.538333333333,0.494,0.505333333333,99.2762803228
3100,0.347335199762,0.381321816013,0.375219294968,0.54,0.494,0.513333333333,102.55929047
3200,0.346284940112,0.382476632538,0.373667555007,0.542333333333,0.494,0.514,105.891338797
3300,0.345347540949,0.38351771892,0.372244217988,0.542,0.49,0.517333333333,109.17973837
3400,0.343971883634,0.381679610666,0.371255261345,0.546,0.5,0.513333333333,112.487792257
3500,0.340098653721,0.378436380849,0.365893484683,0.542333333333,0.496,0.511333333333,115.758593424
3600,0.337939545609,0.377932592976,0.365607464877,0.543333333333,0.49,0.514,119.028415628
3700,0.336317571567,0.377293096912,0.362737084761,0.543666666667,0.484,0.513333333333,122.344594738
