iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.793975315603,0.781941201993,0.811324293915,0.206,0.218,0.188666666667,0.0369429830025
100,0.793999968304,0.781999824593,0.811333246103,0.206,0.218,0.188666666667,3.114488797
200,0.793999986816,0.78199998873,0.811333303702,0.206,0.218,0.188666666667,6.45375332399
300,0.79284341195,0.779439215646,0.808626333818,0.206,0.218,0.189333333333,9.93724489299
400,0.787544053945,0.772273164214,0.80206661381,0.201333333333,0.218,0.187333333333,13.415294094
500,0.842203163534,0.823052873354,0.837887684641,0.125666666667,0.148,0.127333333333,17.319143257
600,0.79619712479,0.778106677582,0.806134218297,0.178666666667,0.192,0.170666666667,20.871920691
700,0.787340228057,0.773173810973,0.799159007718,0.186666666667,0.204,0.178,25.024164725
800,0.765251680232,0.749895307526,0.782310685981,0.183333333333,0.192,0.166,28.7663180141
900,0.749171935483,0.725832291749,0.764598970613,0.208666666667,0.224,0.190666666667,32.366912895
1000,0.614500442863,0.60876550419,0.615397540611,0.330333333333,0.342,0.328,36.1827972911
1100,0.569379870119,0.569290401827,0.558579199836,0.371666666667,0.36,0.382,39.6634657481
1200,0.541636604464,0.543348124758,0.5366235572,0.403,0.392,0.406,43.2378692471
1300,0.516059087579,0.503757578383,0.51194549587,0.435,0.442,0.438,46.7982089491
1400,0.505384848009,0.491820817883,0.503179809975,0.445333333333,0.462,0.441333333333,50.3119590621
1500,0.491428985716,0.479512851028,0.488824521779,0.462333333333,0.478,0.462,53.8244734241
1600,0.481929816036,0.477299623549,0.492268596941,0.468333333333,0.472,0.456,57.4843571531
1700,0.479190477886,0.474955549042,0.491126691766,0.47,0.478,0.456666666667,61.2509493351
1800,0.473415511286,0.473023177064,0.489084711126,0.474,0.48,0.456666666667,65.0882274871
1900,0.470353777346,0.472999196704,0.486867633593,0.477333333333,0.476,0.459333333333,69.2208183962
2000,0.466325626571,0.465870961749,0.484827209077,0.474333333333,0.468,0.447333333333,72.7749509011
2100,0.463279107236,0.46400950365,0.481778664333,0.478,0.474,0.454666666667,76.3900212382
2200,0.452799616589,0.457454550868,0.472646418545,0.490333333333,0.484,0.464,79.9926759752
2300,0.449806691781,0.458436792931,0.470878213519,0.490666666667,0.482,0.466666666667,83.5477506932
