iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.479108773632,0.485440463934,0.485662054998,0.273666666667,0.242,0.264,0.011103596
100,0.455773689543,0.45972415411,0.463210172969,0.356,0.35,0.347333333333,0.839904122
200,0.446738824762,0.447731762954,0.455197409813,0.39,0.41,0.385333333333,1.602572957
300,0.440211560749,0.441265007637,0.449604572368,0.357333333333,0.364,0.355333333333,2.302151665
400,0.436250498496,0.437560881476,0.446538091202,0.399666666667,0.402,0.378666666667,2.993199413
500,0.432820931547,0.437178737656,0.443238726833,0.395333333333,0.394,0.383333333333,3.706788579
600,0.420071773379,0.425103767361,0.429544093006,0.393,0.378,0.388,4.386820835
700,0.398196302102,0.395105238469,0.405111583198,0.362333333333,0.386,0.337333333333,5.110913902
800,0.369142111945,0.372379150753,0.375304691346,0.385,0.398,0.374,5.935628313
900,0.359615414294,0.36701566162,0.367276928728,0.409666666667,0.392,0.394,7.076421087
1000,0.338666591183,0.34478982394,0.3486257865,0.488,0.472,0.45,8.05272412
1100,0.299835310061,0.299812557877,0.311282849676,0.549666666667,0.558,0.52,9.238615925
1200,0.291883632839,0.291936987111,0.30546315636,0.562333333333,0.568,0.522,10.481927925
1300,0.282140232504,0.289633329841,0.297365860281,0.568333333333,0.544,0.53,11.365302637
1400,0.275261869339,0.280316572555,0.290284729414,0.574,0.558,0.542666666667,12.141194569
1500,0.274434457111,0.279241684796,0.289174950267,0.576333333333,0.564,0.539333333333,12.955990962
1600,0.271537589266,0.276948385406,0.286257385097,0.575,0.578,0.55,13.759810969
1700,0.269267291416,0.278334101565,0.285669145823,0.575,0.548,0.542,14.844443399
1800,0.265647367446,0.273895117266,0.278612597971,0.583666666667,0.56,0.553333333333,15.870825203
1900,0.265408567096,0.27379611144,0.278589645843,0.584333333333,0.556,0.554666666667,16.61645148
2000,0.264803979692,0.2731337458,0.278778803194,0.589333333333,0.552,0.558666666667,17.375806144
2100,0.263082645173,0.272249840998,0.276036306189,0.595666666667,0.558,0.561333333333,18.211011014
2200,0.259267257429,0.268463887397,0.275424387225,0.602333333333,0.566,0.56,19.077427322
2300,0.258374961264,0.267170038282,0.274836078425,0.609,0.562,0.570666666667,19.853618326
2400,0.257129536234,0.265604161137,0.273181393839,0.611333333333,0.572,0.581333333333,20.590794235
2500,0.256522297091,0.26652719886,0.271554719038,0.610333333333,0.57,0.583333333333,21.328583284
2600,0.254091546342,0.263547035417,0.270620691984,0.613,0.574,0.590666666667,22.058652048
2700,0.2531499637,0.264402133941,0.26847106045,0.618666666667,0.576,0.591333333333,22.796051172
2800,0.251270394437,0.261484853055,0.268871037925,0.624666666667,0.578,0.590666666667,23.566859459
2900,0.250817123812,0.26127860252,0.268959536901,0.625333333333,0.584,0.588666666667,24.284720028
3000,0.247598349807,0.25983762655,0.266331887609,0.642666666667,0.602,0.600666666667,25.02821218
3100,0.246942440318,0.259338077135,0.26671753583,0.640333333333,0.594,0.596,25.738628209
3200,0.246682852148,0.259394191151,0.26547423548,0.633333333333,0.588,0.593333333333,26.485029984
3300,0.246198516298,0.259217127226,0.265098359322,0.638333333333,0.59,0.597333333333,27.270143035
3400,0.245727237617,0.258063071791,0.266116052033,0.634333333333,0.596,0.593333333333,28.252584528
3500,0.245180603006,0.258071886692,0.265762434939,0.64,0.6,0.592,29.047391216
3600,0.244519206186,0.257388683746,0.264658995292,0.641333333333,0.586,0.596666666667,29.797985395
3700,0.244324530317,0.257837883122,0.264492239817,0.644,0.596,0.593333333333,30.613892699
3800,0.244058782207,0.257566926834,0.264482923295,0.643333333333,0.602,0.594,31.426117244
3900,0.243927572448,0.257448997769,0.264276330022,0.643333333333,0.596,0.596666666667,32.219664861
4000,0.243749615497,0.257606812168,0.264275612682,0.642333333333,0.598,0.597333333333,33.181008098
4100,0.243504243518,0.257441362547,0.263944867078,0.645,0.6,0.595333333333,33.977720556
